Compound name,Injection time,Peak mass,Error to closest theory mass (ppm),Closest theory mass,Ligand count,Relative labelling
NEH-REV-107bcf72-5,10.55,34044.6490038036,3.260546627544136,34044.53800000004,1,11.452471059818139
NEH-REV-107bcf72-5,10.55,34076.76763936977,946.6904608819316,34044.53800000004,1,0.0
NEH-REV-107bcf72-5,10.55,34210.24905161761,2406.6857797978078,34292.78100000003,2,0.0
NEH-REV-107bcf72-5,67.55,33781.09169804815,449.85114350214394,33796.295000000035,0,0.0
NEH-REV-107bcf72-5,67.55,33796.12939086075,4.900215816170707,33796.295000000035,0,0.0
NEH-REV-107bcf72-5,67.55,33817.344919806674,622.8469661138613,33796.295000000035,0,0.0
NEH-REV-107bcf72-5,67.55,33828.636273188655,956.947298176326,33796.295000000035,0,0.0
NEH-REV-107bcf72-5,67.55,33839.6170125195,1281.8568579622072,33796.295000000035,0,0.0
NEH-REV-107bcf72-5,67.55,34009.42583181726,1031.3598082247129,34044.53800000004,1,0.0
NEH-REV-107bcf72-5,67.55,34044.293227666814,7.189768097969176,34044.53800000004,1,65.18189570258363
NEH-REV-107bcf72-5,67.55,34059.46656168553,438.500933262493,34044.53800000004,1,0.0
NEH-REV-107bcf72-5,67.55,34079.06197705715,1014.0827012284125,34044.53800000004,1,0.0
NEH-REV-107bcf72-5,67.55,34096.9455472307,1539.3819481605206,34044.53800000004,1,0.0
NEH-REV-107bcf72-5,67.55,34112.98242914114,2010.4378899518456,34044.53800000004,1,0.0
NEH-REV-107bcf72-5,67.55,34144.41622118033,2933.751698445427,34044.53800000004,1,0.0
NEH-REV-107bcf72-5,67.55,34208.25003826468,2464.9783211034596,34292.78100000003,2,0.0
NEH-REV-107bcf72-5,67.55,34458.43409693597,2391.0670124911403,34541.024000000034,3,0.0
NEH-REV-107bcf72-5,187.57,33810.67847701489,425.593308818415,33796.295000000035,0,0.0
NEH-REV-107bcf72-5,187.57,33828.3909474278,949.6883438780022,33796.295000000035,0,0.0
NEH-REV-107bcf72-5,187.57,33992.37014609136,1532.3413673194436,34044.53800000004,1,0.0
NEH-REV-107bcf72-5,187.57,34044.33281800551,6.026869700107423,34044.53800000004,1,95.26829243483957
NEH-REV-107bcf72-5,187.57,34068.64319685847,708.0488758119167,34044.53800000004,1,0.0
NEH-REV-107bcf72-5,187.57,34079.13772929606,1016.3077935151797,34044.53800000004,1,0.0
NEH-REV-107bcf72-5,187.57,34326.04747584303,970.0722680670434,34292.78100000003,2,0.0
NEH-REV-107bcf72-5,187.57,34357.65361143765,1891.7279248253021,34292.78100000003,2,0.0
NEH-REV-107bcf72-5,187.57,34459.41418388107,2362.6924354925204,34541.024000000034,3,0.0
MED-COV-4280ac29-13,11.27,33796.197128406995,2.8959266996456017,33796.295000000035,0,0.0
MED-COV-4280ac29-13,11.27,33817.78210309646,635.7828009380236,33796.295000000035,0,0.0
MED-COV-4280ac29-13,11.27,34062.540943294516,44.88836956707665,34061.01200000003,1,2.2403836584864902
MED-COV-4280ac29-13,11.27,34210.66096914629,3352.238516296285,34325.729000000036,2,0.0
MED-COV-4280ac29-13,68.26,33796.27245034325,0.6672227469699006,33796.295000000035,0,0.0
MED-COV-4280ac29-13,68.26,33818.064885954715,644.1500748729972,33796.295000000035,0,0.0
MED-COV-4280ac29-13,68.26,33829.239193016096,974.7871184122697,33796.295000000035,0,0.0
MED-COV-4280ac29-13,68.26,34209.74510601799,3378.9200509637344,34325.729000000036,2,0.0
MED-COV-4280ac29-13,188.27,33785.6955842532,313.62656015511794,33796.295000000035,0,0.0
MED-COV-4280ac29-13,188.27,33796.09095797503,6.0374080947345625,33796.295000000035,0,0.0
MED-COV-4280ac29-13,188.27,33804.167162531274,232.92974958465558,33796.295000000035,0,0.0
MED-COV-4280ac29-13,188.27,33823.39770568346,801.9431030362406,33796.295000000035,0,0.0
MED-COV-4280ac29-13,188.27,33830.967183635745,1025.9167058315138,33796.295000000035,0,0.0
MED-COV-4280ac29-13,188.27,34209.07751591962,3398.36873036012,34325.729000000036,2,0.0
MED-COV-4280ac29-13,11.75,33796.203413461626,2.7099579527457607,33796.295000000035,0,0.0
MED-COV-4280ac29-13,11.75,33816.310946405814,592.2526834902958,33796.295000000035,0,0.0
MED-COV-4280ac29-13,11.75,34209.79512720634,3377.462800387987,34325.729000000036,2,0.0
MED-COV-4280ac29-13,68.73,33785.59598589704,316.57358012162075,33796.295000000035,0,0.0
MED-COV-4280ac29-13,68.73,33796.24123853481,1.5907502650092435,33796.295000000035,0,0.0
MED-COV-4280ac29-13,68.73,33807.28542296435,325.1960892255893,33796.295000000035,0,0.0
MED-COV-4280ac29-13,68.73,33827.35636489605,919.076037654819,33796.295000000035,0,0.0
MED-COV-4280ac29-13,68.73,33859.412658973764,1867.5910768837127,33796.295000000035,0,0.0
MED-COV-4280ac29-13,68.73,34211.32711677257,3332.831859957491,34325.729000000036,2,0.0
MED-COV-4280ac29-13,188.76,33710.32519760291,2543.7641137030346,33796.295000000035,0,0.0
MED-COV-4280ac29-13,188.76,33796.37098475505,2.248316125017856,33796.295000000035,0,0.0
MED-COV-4280ac29-13,188.76,33818.5090199857,657.2915754719793,33796.295000000035,0,0.0
MED-COV-4280ac29-13,188.76,33829.09663271249,970.5688955684902,33796.295000000035,0,0.0
MED-COV-4280ac29-13,188.76,34211.81087738112,3318.738623698784,34325.729000000036,2,0.0
PAU-UNI-8cdd41c7-1,12.44,33795.96124778593,9.875408357876038,33796.295000000035,0,0.0
PAU-UNI-8cdd41c7-1,12.44,33828.12682292044,941.873152675721,33796.295000000035,0,0.0
PAU-UNI-8cdd41c7-1,12.44,34081.87864781254,13.163996126442534,34081.43000000004,1,87.88662371974553
PAU-UNI-8cdd41c7-1,12.44,34100.19053796612,550.4621715133941,34081.43000000004,1,0.0
PAU-UNI-8cdd41c7-1,12.44,34122.02604581026,1191.148546590325,34081.43000000004,1,0.0
PAU-UNI-8cdd41c7-1,12.44,34495.822623977896,3761.144704973117,34366.56500000003,2,0.0
PAU-UNI-8cdd41c7-1,69.44,33828.929532563925,965.62456221578,33796.295000000035,0,0.0
PAU-UNI-8cdd41c7-1,69.44,34082.00385924542,16.837886361733997,34081.43000000004,1,92.08685311332341
PAU-UNI-8cdd41c7-1,69.44,34095.797111430504,421.55248270002267,34081.43000000004,1,0.0
PAU-UNI-8cdd41c7-1,69.44,34492.99428237021,3678.845481652767,34366.56500000003,2,0.0
PAU-UNI-8cdd41c7-1,189.46,33829.706873961135,988.6253496455845,33796.295000000035,0,0.0
PAU-UNI-8cdd41c7-1,189.46,34081.84935097797,12.304383294249064,34081.43000000004,1,90.61256163217038
PAU-UNI-8cdd41c7-1,189.46,34102.94008465366,631.137973190164,34081.43000000004,1,0.0
PAU-UNI-8cdd41c7-1,189.46,34126.07595921882,1309.979047791775,34081.43000000004,1,0.0
PAU-UNI-8cdd41c7-1,189.46,34497.38871875555,3806.715007901442,34366.56500000003,2,0.0
PAU-UNI-8cdd41c7-1,12.91,33795.514056165055,23.107380113102693,33796.295000000035,0,0.0
PAU-UNI-8cdd41c7-1,12.91,33828.179066687924,943.4189957180082,33796.295000000035,0,0.0
PAU-UNI-8cdd41c7-1,12.91,34081.86875486761,12.873722363561383,34081.43000000004,1,88.61307553666433
PAU-UNI-8cdd41c7-1,12.91,34099.453682024825,528.8417189298766,34081.43000000004,1,0.0
PAU-UNI-8cdd41c7-1,12.91,34496.6495473469,3785.206561868059,34366.56500000003,2,0.0
PAU-UNI-8cdd41c7-1,69.91,33828.8602110397,963.5734047078892,33796.295000000035,0,0.0
PAU-UNI-8cdd41c7-1,69.91,34074.878863703394,192.2201121444331,34081.43000000004,1,0.0
PAU-UNI-8cdd41c7-1,69.91,34081.75796657784,9.623028664076777,34081.43000000004,1,91.42278644159884
PAU-UNI-8cdd41c7-1,69.91,34102.89282956029,629.751438253982,34081.43000000004,1,0.0
PAU-UNI-8cdd41c7-1,69.91,34496.60347783577,3783.8660289656555,34366.56500000003,2,0.0
PAU-UNI-8cdd41c7-1,189.93,33828.73944167164,959.9999547763113,33796.295000000035,0,0.0
PAU-UNI-8cdd41c7-1,189.93,34074.886449500504,191.99753354049417,34081.43000000004,1,0.0
PAU-UNI-8cdd41c7-1,189.93,34081.990595960306,16.448721789812897,34081.43000000004,1,93.5741043507997
PAU-UNI-8cdd41c7-1,189.93,34102.566286748304,620.1701850030228,34081.43000000004,1,0.0
PAU-UNI-8cdd41c7-1,189.93,34497.19050718367,3800.947437826331,34366.56500000003,2,0.0
DUN-NEW-f8ce3686-22,13.61,33796.1658125028,3.8225343114557586,33796.295000000035,0,0.0
DUN-NEW-f8ce3686-22,13.61,33817.59088029224,630.124701308459,33796.295000000035,0,0.0
DUN-NEW-f8ce3686-22,13.61,33827.23239569928,915.4079078562356,33796.295000000035,0,0.0
DUN-NEW-f8ce3686-22,13.61,34032.72459308384,1287.6989041658462,34076.60500000003,1,0.0
DUN-NEW-f8ce3686-22,13.61,34076.411467897706,5.679324637139507,34076.60500000003,1,49.790167067318016
DUN-NEW-f8ce3686-22,13.61,34098.25096170323,635.2147375947272,34076.60500000003,1,0.0
DUN-NEW-f8ce3686-22,13.61,34115.562091104715,1143.2210193674816,34076.60500000003,1,0.0
DUN-NEW-f8ce3686-22,13.61,34210.71652433497,3935.589367982343,34076.60500000003,1,0.0
DUN-NEW-f8ce3686-22,13.61,34392.46535127143,1034.7364212238272,34356.91500000004,2,0.0
DUN-NEW-f8ce3686-22,13.61,34490.79960785042,3896.87513708331,34356.91500000004,2,0.0
DUN-NEW-f8ce3686-22,70.62,33794.5856613031,50.57769489038503,33796.295000000035,0,0.0
DUN-NEW-f8ce3686-22,70.62,33811.66615254107,454.8176816728765,33796.295000000035,0,0.0
DUN-NEW-f8ce3686-22,70.62,33829.01324386573,968.1014994601151,33796.295000000035,0,0.0
DUN-NEW-f8ce3686-22,70.62,34076.3291799422,8.094117880342804,34076.60500000003,1,96.58490813901274
DUN-NEW-f8ce3686-22,70.62,34096.93140012979,596.4913502902508,34076.60500000003,1,0.0
DUN-NEW-f8ce3686-22,70.62,34394.64664598542,1098.2256697198436,34356.91500000004,2,0.0
DUN-NEW-f8ce3686-22,70.62,34491.35029719429,3912.9036234554155,34356.91500000004,2,0.0
DUN-NEW-f8ce3686-22,190.63,33828.98455113719,967.2525091035833,33796.295000000035,0,0.0
DUN-NEW-f8ce3686-22,190.63,34060.78927305266,464.1227301655797,34076.60500000003,1,0.0
DUN-NEW-f8ce3686-22,190.63,34076.18423946126,12.347489979444592,34076.60500000003,1,91.16748233150668
DUN-NEW-f8ce3686-22,190.63,34097.0051401887,598.655299982811,34076.60500000003,1,0.0
DUN-NEW-f8ce3686-22,190.63,34111.20162525801,1015.2603305985039,34076.60500000003,1,0.0
DUN-NEW-f8ce3686-22,190.63,34391.609668218785,1009.8307202130368,34356.91500000004,2,0.0
DUN-NEW-f8ce3686-22,190.63,34491.02942063215,3903.5641189586227,34356.91500000004,2,0.0
DUN-NEW-f8ce3686-22,14.1,33796.102768031364,5.687959839117479,33796.295000000035,0,0.0
DUN-NEW-f8ce3686-22,14.1,33826.46189267753,892.6094614067781,33796.295000000035,0,0.0
DUN-NEW-f8ce3686-22,14.1,34036.509167897864,1176.6381099927069,34076.60500000003,1,0.0
DUN-NEW-f8ce3686-22,14.1,34076.31759295698,8.43414545126434,34076.60500000003,1,50.20855072158584
DUN-NEW-f8ce3686-22,14.1,34098.26530159431,635.6355509674341,34076.60500000003,1,0.0
DUN-NEW-f8ce3686-22,14.1,34113.63079609163,1086.5459188671732,34076.60500000003,1,0.0
DUN-NEW-f8ce3686-22,14.1,34140.07853707849,1862.6719732923693,34076.60500000003,1,0.0
DUN-NEW-f8ce3686-22,14.1,34210.45380645186,3927.879741888139,34076.60500000003,1,0.0
DUN-NEW-f8ce3686-22,14.1,34394.26865806624,1087.2238693783738,34356.91500000004,2,0.0
DUN-NEW-f8ce3686-22,14.1,34491.21710830407,3909.026998030214,34356.91500000004,2,0.0
DUN-NEW-f8ce3686-22,71.09,33828.88981406691,964.4493299303066,33796.295000000035,0,0.0
DUN-NEW-f8ce3686-22,71.09,34076.28341441366,9.43713689713418,34076.60500000003,1,90.88704993999065
DUN-NEW-f8ce3686-22,71.09,34094.23641687613,517.4053247409645,34076.60500000003,1,0.0
DUN-NEW-f8ce3686-22,71.09,34391.76522565965,1014.3584096421675,34356.91500000004,2,0.0
DUN-NEW-f8ce3686-22,71.09,34490.78888441641,3896.563018430914,34356.91500000004,2,0.0
DUN-NEW-f8ce3686-22,191.11,33828.857413630954,963.490632062471,33796.295000000035,0,0.0
DUN-NEW-f8ce3686-22,191.11,34076.34210320698,7.714876322053162,34076.60500000003,1,91.24956272428462
DUN-NEW-f8ce3686-22,191.11,34092.805985129424,475.42838053824516,34076.60500000003,1,0.0
DUN-NEW-f8ce3686-22,191.11,34393.57719884669,1067.0981037340048,34356.91500000004,2,0.0
DUN-NEW-f8ce3686-22,191.11,34491.645172700635,3921.4863354465256,34356.91500000004,2,0.0
MAK-UNK-af83ef51-2,14.79,33796.038863471695,7.5788345539057875,33796.295000000035,0,0.0
MAK-UNK-af83ef51-2,14.79,33816.189561803345,588.6610293616603,33796.295000000035,0,0.0
MAK-UNK-af83ef51-2,14.79,33826.10391476651,882.0172378798406,33796.295000000035,0,0.0
MAK-UNK-af83ef51-2,14.79,34054.36414095473,7.542560679455926,34054.621000000036,1,40.29935758323449
MAK-UNK-af83ef51-2,14.79,34075.76675997105,620.9365821752058,34054.621000000036,1,0.0
MAK-UNK-af83ef51-2,14.79,34208.930530542886,3031.4058846985736,34312.94700000004,2,0.0
MAK-UNK-af83ef51-2,14.79,34468.41400695749,2975.273518060618,34571.27300000004,3,0.0
MAK-UNK-af83ef51-2,71.8,33796.480866890524,5.499623272009718,33796.295000000035,0,0.0
MAK-UNK-af83ef51-2,71.8,33830.136003612286,1001.3228850159859,33796.295000000035,0,0.0
MAK-UNK-af83ef51-2,71.8,34006.7530243218,1405.6235034369238,34054.621000000036,1,0.0
MAK-UNK-af83ef51-2,71.8,34046.23630148517,246.21323828161135,34054.621000000036,1,0.0
MAK-UNK-af83ef51-2,71.8,34054.27346670296,10.205172950756412,34054.621000000036,1,95.4262963214566
MAK-UNK-af83ef51-2,71.8,34066.643468534734,353.03486521545506,34054.621000000036,1,0.0
MAK-UNK-af83ef51-2,71.8,34077.61334113724,675.1606819294034,34054.621000000036,1,0.0
MAK-UNK-af83ef51-2,71.8,34099.378018438845,1314.2715180653329,34054.621000000036,1,0.0
MAK-UNK-af83ef51-2,71.8,34469.64917447701,2939.54537118223,34571.27300000004,3,0.0
MAK-UNK-af83ef51-2,191.81,33828.609786632354,956.1635863434055,33796.295000000035,0,0.0
MAK-UNK-af83ef51-2,191.81,34054.50447455459,3.421721987342443,34054.621000000036,1,92.57972213108927
MAK-UNK-af83ef51-2,191.81,34066.63402521172,352.75756590234545,34054.621000000036,1,0.0
MAK-UNK-af83ef51-2,191.81,34093.51893691697,1142.2219885204977,34054.621000000036,1,0.0
MAK-UNK-af83ef51-2,191.81,34470.249067407385,2922.1930182510823,34571.27300000004,3,0.0
MAK-UNK-af83ef51-2,15.26,33796.14366141465,4.477963794054952,33796.295000000035,0,0.0
MAK-UNK-af83ef51-2,15.26,33826.46703509244,892.7616205388154,33796.295000000035,0,0.0
MAK-UNK-af83ef51-2,15.26,34054.371480303445,7.327043709872476,34054.621000000036,1,41.41211930781174
MAK-UNK-af83ef51-2,15.26,34071.50469147683,495.78268619686634,34054.621000000036,1,0.0
MAK-UNK-af83ef51-2,15.26,34210.47216556851,2986.477216064331,34312.94700000004,2,0.0
MAK-UNK-af83ef51-2,15.26,34468.45572581962,2974.0667686843767,34571.27300000004,3,0.0
MAK-UNK-af83ef51-2,72.27,33796.24805450976,1.389072094373703,33796.295000000035,0,0.0
MAK-UNK-af83ef51-2,72.27,33828.91103051282,965.0771042442682,33796.295000000035,0,0.0
MAK-UNK-af83ef51-2,72.27,34054.39785306521,6.5526183605513575,34054.621000000036,1,95.76306631462505
MAK-UNK-af83ef51-2,72.27,34066.56013759027,350.5878861560126,34054.621000000036,1,0.0
MAK-UNK-af83ef51-2,72.27,34077.15917429369,661.824258553678,34054.621000000036,1,0.0
MAK-UNK-af83ef51-2,72.27,34113.11027555644,1717.513624844243,34054.621000000036,1,0.0
MAK-UNK-af83ef51-2,72.27,34468.26804415373,2979.495601631646,34571.27300000004,3,0.0
MAK-UNK-af83ef51-2,192.29,33827.95128099482,936.6790352252021,33796.295000000035,0,0.0
MAK-UNK-af83ef51-2,192.29,34046.29121511393,244.60072206071155,34054.621000000036,1,0.0
MAK-UNK-af83ef51-2,192.29,34054.44429228462,5.1889496997932385,34054.621000000036,1,91.95377846436142
MAK-UNK-af83ef51-2,192.29,34070.88936208065,477.7137904607085,34054.621000000036,1,0.0
MAK-UNK-af83ef51-2,192.29,34097.127155299444,1248.1758437249493,34054.621000000036,1,0.0
MAK-UNK-af83ef51-2,192.29,34467.94171048454,2988.935047763378,34571.27300000004,3,0.0
LON-WEI-adc59df6-40,15.97,33796.172458922425,3.6258731204009047,33796.295000000035,0,0.0
LON-WEI-adc59df6-40,15.97,33816.23968531715,590.1441361284581,33796.295000000035,0,0.0
LON-WEI-adc59df6-40,15.97,33826.0402667863,880.133955105645,33796.295000000035,0,0.0
LON-WEI-adc59df6-40,15.97,34224.01306069513,4.969070688256623,34223.84300000004,1,24.075012067449236
LON-WEI-adc59df6-40,72.97,33776.85800630314,575.12202733744,33796.295000000035,0,0.0
LON-WEI-adc59df6-40,72.97,33795.825110299586,13.903586190413167,33796.295000000035,0,0.0
LON-WEI-adc59df6-40,72.97,33828.542316407715,954.1672070172192,33796.295000000035,0,0.0
LON-WEI-adc59df6-40,72.97,34206.56057477076,504.982015879326,34223.84300000004,1,0.0
LON-WEI-adc59df6-40,72.97,34224.024080719886,5.291069148750423,34223.84300000004,1,78.81582073351917
LON-WEI-adc59df6-40,72.97,34241.089454195746,503.9309640272945,34223.84300000004,1,0.0
LON-WEI-adc59df6-40,192.99,33794.77942893816,44.84429615349887,33796.295000000035,0,0.0
LON-WEI-adc59df6-40,192.99,33829.063935409315,969.6014136839531,33796.295000000035,0,0.0
LON-WEI-adc59df6-40,192.99,34224.06274229513,6.420737001748932,34223.84300000004,1,94.09457419273657
LON-WEI-adc59df6-40,192.99,34250.57530439675,781.1017715547512,34223.84300000004,1,0.0
LON-WEI-adc59df6-40,192.99,34263.249548248496,1151.4355137866423,34223.84300000004,1,0.0
LON-WEI-adc59df6-40,192.99,34288.8783365246,1900.2932115064027,34223.84300000004,1,0.0
LON-WEI-adc59df6-40,16.44,33796.18589896384,3.228195167323569,33796.295000000035,0,0.0
LON-WEI-adc59df6-40,16.44,34223.98962040658,4.284159629404016,34223.84300000004,1,22.6028290495963
LON-WEI-adc59df6-40,73.45,33795.99240762663,8.953418515317985,33796.295000000035,0,0.0
LON-WEI-adc59df6-40,73.45,33829.50720596896,982.7173649930604,33796.295000000035,0,0.0
LON-WEI-adc59df6-40,73.45,34223.91756414083,2.1787191108860244,34223.84300000004,1,79.61064330790941
LON-WEI-adc59df6-40,73.45,34240.61731897723,490.1354584052293,34223.84300000004,1,0.0
LON-WEI-adc59df6-40,73.45,34250.02337814164,764.9748200867433,34223.84300000004,1,0.0
LON-WEI-adc59df6-40,193.47,33713.346866131855,2454.3558359926665,33796.295000000035,0,0.0
LON-WEI-adc59df6-40,193.47,33785.36828071125,323.31115848010927,33796.295000000035,0,0.0
LON-WEI-adc59df6-40,193.47,33796.13065397827,4.86284137854207,33796.295000000035,0,0.0
LON-WEI-adc59df6-40,193.47,33820.16673615648,706.3418092559726,33796.295000000035,0,0.0
LON-WEI-adc59df6-40,193.47,33828.8582774324,963.5161911199905,33796.295000000035,0,0.0
LON-WEI-adc59df6-40,193.47,34224.21311046245,10.814403935069837,34223.84300000004,1,65.22544396196169
LON-WEI-adc59df6-40,193.47,34264.11959848601,1176.8578556760108,34223.84300000004,1,0.0
MAT-POS-2db6411e-2,17.14,33796.060806403635,6.929564214052564,33796.295000000035,0,0.0
MAT-POS-2db6411e-2,17.14,33827.43168085749,921.3045648185104,33796.295000000035,0,0.0
MAT-POS-2db6411e-2,17.14,34063.193565777794,6.152302386686731,34062.98400000003,1,60.77085835478295
MAT-POS-2db6411e-2,17.14,34083.233837570966,594.482197183102,34062.98400000003,1,0.0
MAT-POS-2db6411e-2,17.14,34103.594531883675,1192.2188579732658,34062.98400000003,1,0.0
MAT-POS-2db6411e-2,17.14,34209.93399350668,3487.9157308999015,34329.67300000003,2,0.0
MAT-POS-2db6411e-2,17.14,34330.001331054256,9.564060054539134,34329.67300000003,2,4.620114431950967
MAT-POS-2db6411e-2,17.14,34477.58684150602,3433.1690278307174,34596.36200000004,3,0.0
MAT-POS-2db6411e-2,74.15,33795.53438657657,22.50582270827513,33796.295000000035,0,0.0
MAT-POS-2db6411e-2,74.15,33828.573417381405,955.0874550411706,33796.295000000035,0,0.0
MAT-POS-2db6411e-2,74.15,34064.17652941305,35.00954035675956,34062.98400000003,1,88.27343172781667
MAT-POS-2db6411e-2,74.15,34077.51582948047,426.6164549893311,34062.98400000003,1,0.0
MAT-POS-2db6411e-2,74.15,34103.02239595273,1175.422445452672,34062.98400000003,1,0.0
MAT-POS-2db6411e-2,74.15,34329.61771131434,1.610521769008618,34329.67300000003,2,8.977897568295678
MAT-POS-2db6411e-2,74.15,34477.96942712277,3422.110477317424,34596.36200000004,3,0.0
MAT-POS-2db6411e-2,194.16,33827.903151249295,935.254922152268,33796.295000000035,0,0.0
MAT-POS-2db6411e-2,194.16,34051.69615344948,331.38161209119,34062.98400000003,1,0.0
MAT-POS-2db6411e-2,194.16,34063.367196125284,11.249634654757,34062.98400000003,1,82.83800491303413
MAT-POS-2db6411e-2,194.16,34071.95330949785,263.3154364225343,34062.98400000003,1,0.0
MAT-POS-2db6411e-2,194.16,34100.4727119011,1100.5703992658791,34062.98400000003,1,0.0
MAT-POS-2db6411e-2,194.16,34125.988105469434,1849.6355301520573,34062.98400000003,1,0.0
MAT-POS-2db6411e-2,194.16,34330.33979814455,19.423375938382097,34329.67300000003,2,7.71647320740337
MAT-POS-2db6411e-2,194.16,34477.14035967885,3446.074483819595,34596.36200000004,3,0.0
MAT-POS-2db6411e-2,17.62,33796.165005336035,3.846417602853839,33796.295000000035,0,0.0
MAT-POS-2db6411e-2,17.62,33828.14198918509,942.3219079208097,33796.295000000035,0,0.0
MAT-POS-2db6411e-2,17.62,34063.097794707755,3.3407145927750577,34062.98400000003,1,62.05894358025433
MAT-POS-2db6411e-2,17.62,34084.432559044675,629.6735202248284,34062.98400000003,1,0.0
MAT-POS-2db6411e-2,17.62,34102.74220911809,1167.196893791198,34062.98400000003,1,0.0
MAT-POS-2db6411e-2,17.62,34208.890997702234,3518.297488525378,34329.67300000003,2,0.0
MAT-POS-2db6411e-2,17.62,34329.91927764452,7.17390009768358,34329.67300000003,2,3.980692264478329
MAT-POS-2db6411e-2,17.62,34477.72468049084,3429.184823224896,34596.36200000004,3,0.0
MAT-POS-2db6411e-2,74.63,33793.68268352613,77.29594246658613,33796.295000000035,0,0.0
MAT-POS-2db6411e-2,74.63,33827.87042375201,934.2865468529089,33796.295000000035,0,0.0
MAT-POS-2db6411e-2,74.63,34063.20765396422,6.5658946435519985,34062.98400000003,1,87.6373545608607
MAT-POS-2db6411e-2,74.63,34071.78539131472,258.3857983400995,34062.98400000003,1,0.0
MAT-POS-2db6411e-2,74.63,34084.829123678704,641.3156192854786,34062.98400000003,1,0.0
MAT-POS-2db6411e-2,74.63,34103.864696092234,1200.1501715821805,34062.98400000003,1,0.0
MAT-POS-2db6411e-2,74.63,34330.194104781054,15.179427459812562,34329.67300000003,2,9.00178230167666
MAT-POS-2db6411e-2,74.63,34477.59592448833,3432.9064862863397,34596.36200000004,3,0.0
MAT-POS-2db6411e-2,194.64,33827.53160020842,924.2610827129782,33796.295000000035,0,0.0
MAT-POS-2db6411e-2,194.64,34051.451075718214,338.57645242762175,34062.98400000003,1,0.0
MAT-POS-2db6411e-2,194.64,34063.3225809,9.939848486746577,34062.98400000003,1,84.66090978911872
MAT-POS-2db6411e-2,194.64,34072.28832090462,273.15049393753463,34062.98400000003,1,0.0
MAT-POS-2db6411e-2,194.64,34101.543402551644,1132.0030726495097,34062.98400000003,1,0.0
MAT-POS-2db6411e-2,194.64,34111.3461761831,1419.786833210661,34062.98400000003,1,0.0
MAT-POS-2db6411e-2,194.64,34327.84944429255,53.11893613086286,34329.67300000003,2,7.394103852600148
MAT-POS-2db6411e-2,194.64,34476.87867230215,3453.63849811404,34596.36200000004,3,0.0
LON-WEI-adc59df6-30,18.33,33710.216882614775,2546.969050461276,33796.295000000035,0,0.0
LON-WEI-adc59df6-30,18.33,33796.054259091994,7.123292894697677,33796.295000000035,0,0.0
LON-WEI-adc59df6-30,18.33,33816.586493898685,600.4058698934452,33796.295000000035,0,0.0
LON-WEI-adc59df6-30,18.33,33827.321789958056,918.0529983544416,33796.295000000035,0,0.0
LON-WEI-adc59df6-30,18.33,34161.896836960754,3.654288211985346,34161.77200000003,1,37.4983704985093
LON-WEI-adc59df6-30,18.33,34181.67389399669,582.577917698631,34161.77200000003,1,0.0
LON-WEI-adc59df6-30,75.35,33795.4141334398,26.063997850465494,33796.295000000035,0,0.0
LON-WEI-adc59df6-30,75.35,33805.81644243173,281.7303622096619,33796.295000000035,0,0.0
LON-WEI-adc59df6-30,75.35,33828.587998936266,955.5189092837242,33796.295000000035,0,0.0
LON-WEI-adc59df6-30,75.35,34153.931601475495,229.50795774114428,34161.77200000003,1,0.0
LON-WEI-adc59df6-30,75.35,34161.990323089056,6.390859614141373,34161.77200000003,1,86.20380585078819
LON-WEI-adc59df6-30,75.35,34170.001640357514,240.90203393079508,34161.77200000003,1,0.0
LON-WEI-adc59df6-30,75.35,34199.22763904374,1096.419677635763,34161.77200000003,1,0.0
LON-WEI-adc59df6-30,75.35,34221.52933381207,1749.2457303454448,34161.77200000003,1,0.0
LON-WEI-adc59df6-30,195.35,33779.93496913258,484.07764423460213,33796.295000000035,0,0.0
LON-WEI-adc59df6-30,195.35,33793.19381407419,91.76112132537924,33796.295000000035,0,0.0
LON-WEI-adc59df6-30,195.35,33828.800514937844,961.8070542291532,33796.295000000035,0,0.0
LON-WEI-adc59df6-30,195.35,34127.21554245005,1011.5534273216592,34161.77200000003,1,0.0
LON-WEI-adc59df6-30,195.35,34154.0926980473,224.79226056342145,34161.77200000003,1,0.0
LON-WEI-adc59df6-30,195.35,34162.13126804934,10.516669021423153,34161.77200000003,1,94.59662873853924
LON-WEI-adc59df6-30,195.35,34210.88945334748,1437.7899761009962,34161.77200000003,1,0.0
LON-WEI-adc59df6-30,195.35,34222.47481902966,1776.9224333452582,34161.77200000003,1,0.0
LON-WEI-adc59df6-30,18.8,33796.0275979941,7.912169246210412,33796.295000000035,0,0.0
LON-WEI-adc59df6-30,18.8,33816.0800172547,585.4197110857194,33796.295000000035,0,0.0
LON-WEI-adc59df6-30,18.8,33827.192718316146,914.2338920911714,33796.295000000035,0,0.0
LON-WEI-adc59df6-30,18.8,34161.47901725171,8.576333461975949,34161.77200000003,1,36.60347259261279
LON-WEI-adc59df6-30,18.8,34182.2633847563,599.8337778340025,34161.77200000003,1,0.0
LON-WEI-adc59df6-30,75.82,33714.011840181294,2434.6798907614075,33796.295000000035,0,0.0
LON-WEI-adc59df6-30,75.82,33780.923315596876,454.8334189637861,33796.295000000035,0,0.0
LON-WEI-adc59df6-30,75.82,33796.08701030739,6.154215799226877,33796.295000000035,0,0.0
LON-WEI-adc59df6-30,75.82,33829.47915657576,981.8874103131024,33796.295000000035,0,0.0
